id,business_id,name,address,latitude,longitude,stars,mainCategory,generalCategory
199,4Yf6bdaOPPz2TkA-LY91Ig,Sushi Shop,175 Bloor Steet E,43.6711027964,-79.3822642102,3,sushi,East Asian
200,9toB8IcyYEGFCDY_kPk_GQ,Minky's Bagel Bar & Deli,297 Port Union Road,43.7896657,-79.1399388,3,bagels,Central European
201,Avh4vPVXkYPcHEbRs1ZdBQ,Bello Bio,511 Mount Pleasant,43.7017624,-79.387492,4.5,italian,Southern European
202,bDgmLfAh_TWRCHEYC8hbpQ,The Keg Steakhouse & Bar,560 King Street W,43.6448066526,-79.3990968747,4,steakhouse,American
203,Olp4uGp0MZEAScKtwWtQYQ,Jaspers Deli,55 University Avenue,43.6467318,-79.3839517,4,sandwiches,Northern European
204,6XszstcESgKljj1U11PVDQ,Subway,5150 Yonge Street_ Unit F3,43.7686976,-79.4131633,2.5,sandwiches,Northern European
205,-ug8U8rDNpW5s_4qCowtzg,Hastings Snack Bar,5 Hastings Avenue,43.6637488,-79.3288863,4.5,polish,Central European
206,zBtR7328Vuts_7B9qm3DVQ,Aunt Elsie's Carribean Kitchen,2689 Eglinton Avenue E,43.7362402,-79.2499133,4.5,carribean,African
207,V_kUalXREclnHWjWr5GUNw,Americana Hot Dog Co,1036 Kingston Road,43.6807677,-79.2845855,4.5,hotdogs,American
208,XTc_HX2KbKzkKrRklZUDiA,Thai One On,1911 Ellesmere Rd,43.7740428,-79.2412004,2,thai,Southeast Asian
209,U-_yRdZqs5W2HNrzD_xvkQ,Falafel Royal,3308 Lake Shore Boulevard W,43.5968402,-79.524241,4.5,falafel,Middle Eastern
210,zrYpLdnGKA_EmOhgRCy_vg,Pomegranate Restaurant,420 College Street,43.6567916,-79.4069317,4,persian/iranian,Middle Eastern
211,BAgrtfTrTrRw9F1HiZBJcQ,Thai One On,142 Dundas St W,43.6555662,-79.3849523,2,thai,Southeast Asian
212,2gDHQELrlq3jVuZZfJeWUg,Chop Chop,771 Dundas Street W,43.6519395,-79.40702,4,chinese,East Asian
213,0rjArZxONWhzsr58ddAeEQ,Fat Bastard Burrito Co,2400 Bloor Street W,43.6497757793,-79.4830290513,2.5,mexican,Latin American
214,Vlg8fVcmr6uzSLQF7SaDGg,Druxy's Famous Deli,4580 Dufferin Street,43.769681,-79.4676433,2.5,sandwiches,Northern European
215,5BPv_vAnRp5EKdmacqvrLw,Pi-Tom's Thai Cuisine,6 Alexander Street,43.6631138977,-79.383313623,2.5,thai,Southeast Asian
216,-EFDz-s9QUWJbFIp16O_3g,Tim Horton's,150 N Queen Street,43.6202565376,-79.554585591,2,sandwiches,Northern European
217,mA3kz245czbdqAyJMg9BsQ,La Veranda Osteria,946 Royal York Road,43.6476149,-79.5118194,3,italian,Southern European
218,aFzKjg_Q_k8w5Rjh0x8yVQ,Deep Blue Fish & Chips,749 Broadview Ave,43.6758624,-79.3585217,3.5,british,Northern European
219,zXO__HLv4CqHJ7LJNUOc2A,Red Dice,884 Danforth Avenue,43.6800529,-79.3398363,3,pizza,American
220,msJmDVMEd2fOnO5GEuWsoA,Magic Oven,360 Queen Street East,43.6559734,-79.3639722,3,pizza,American
221,B44Cx8VNrRlrgdfXHuaq-w,Pastalicious,171 E Liberty Village_ Unit135,43.6383173,-79.4192086,3,italian,Southern European
222,iDT6FpWCjJXSHUMFg94UEw,Pho Asia 21,1208 King Street W,43.6390867,-79.4278526,3,vietnamese,Southeast Asian
223,u3wWKIIdTZuAYqa2jHJoxA,Konner Chinese Restaurant,3250 Midland Avenue_ Unit 126,43.8050177706,-79.2876219749,3.5,chinese,East Asian
224,7HrCELR6uv2HkgL7aT_hcQ,Chiado,864 College Street,43.6541868418,-79.4242468866,4,portuguese,Southern European
225,NmX56-YUbVvmNW0LPCYaYQ,Aquarela Restaurant,1367 Wilson Avenue,43.722994,-79.4980982,3.5,carribean,African
226,agWZA6ajLvu6MfFySNBzZw,The Captain's Boil,226 Queen Street W_ Unit 224,43.6503532,-79.3899268,3.5,cajun/creole,Western European
227,GEvolb_U74NXgfgdxrVtyQ,Nichiban Sushi 4 U,3517 Kennedy Road_ Unit 3,43.8229701,-79.3063733,4,sushi,East Asian
228,AnE8XM7U07BI09lJH1WLbw,Freshii,1560 Yonge St,43.6894573,-79.3950643,2.5,sandwiches,Northern European
229,L6PDAxh5HgBlPeF4Mxj78g,Don Juan's,277 Front Street W,43.6443497443,-79.386719875,4,hotdogs,American
230,2pKpeyPnek0I-_yEvlFK3A,MamaLand Resto-Lounge,685 Lansdowne Avenue,43.6588937,-79.4427568,3,carribean,African
231,DaTQLers4x_DbGPi7r_xVw,Rebozos College,424 College Street,43.656674992,-79.4071152266,3.5,mexican,Latin American
232,U5zf1i_WzinhXLZH7X-N-Q,J-Time Sushi,394 Bloor Street West,43.6660632,-79.4071762,3.5,sushi,East Asian
233,1I3PnP5FSkur8AXp6izLOw,The Dime,538 Queen Street W,43.6476526616,-79.4026391208,3.5,burgers,American
234,T5Y4Mo5fgmU77KrbdRffcw,One Love Vegetarian,854 Bathurst Street,43.6667741,-79.4120657,4.5,carribean,African
235,atNuup_649IY1B1L1vTkow,Ciccio Sanwiccio,762 Yonge St,43.6695184,-79.3866159,2,sandwiches,Northern European
236,2QFBEf71QHshBxMU_6LCsQ,Bikkuri Japanese Restaurant,1835 Yonge Street_ Suite 101,43.6967221,-79.395836,3,japanese,East Asian
237,JMq8vAXtgqPKkjIGJfg2Pg,Sushi Queen Izakaya,655 Bay Street,43.6576956,-79.384199,3,sushi,East Asian
238,kqIjHVFbhg-mqRGRhpRKpg,Prego Restaurant,753 The Queensway,43.626083,-79.5036015,4,italian,Southern European
239,kLw_FmSiEqYH-MtFhDIUFQ,Big Daddy's Bourbon Street Bistro & Oyster Bar,212 King Street W,43.647499,-79.3864714,3.5,cajun/creole,Western European
240,4SQvBWjDh_eUx_10M-eigA,Lan Restaurant,755 Queen Street E,43.6591967,-79.3479061,3.5,vietnamese,Southeast Asian
241,RETMZPZ-oF-ncO-0IRPfOA,Thai Take-out & Catering,2480 Eglinton Ave E,43.7349058,-79.2598271,3,indian,South Asian
242,NNR0daIlKHTp2yU3F4H36A,The Roastery Coffee House,401 Richmond Street W,43.6476322,-79.3950698,3.5,salads,Southern European
243,tF9x2PFZM_DOIpIxk0DDzQ,McDonald's,160 Spadina Ave,43.648782,-79.396742,2.5,burgers,American
244,83xQtNti1lQgqWTERfeqcw,Bua Thai Restaurant,150 Avenue Rd,43.6748504,-79.3968031,4,thai,Southeast Asian
245,xbmxzInleHymSlaERwhMng,Freshii,53 Bloor Street E,43.670347,-79.3853019,2.5,sandwiches,Northern European
246,qLEShJZktG253dxYTG5jYA,Bombay Express,471 Church Street,43.6644546,-79.3802563,3,indian,South Asian
247,y-Iw6dZflNix4BdwIyTNGA,Indie Ale House,2876 Dundas Street W,43.6654413783,-79.4652382136,4,pizza,American
248,Bal9D1fzSgPvQPMzrvJF8g,California Thai,200 Wellington Street W,43.6459076,-79.3878224,3.5,thai,Southeast Asian
249,CsQbzxZ275CXkndSo8gryQ,Pariwar Restaurant,1732 Lawrence Avenue E,43.7426604262,-79.3086605519,3,indian,South Asian
250,a_ZMv-iiPD7m8ffY9M2d7g,Quesada Burritos & Tacos,2235 Yonge Street,43.7061663,-79.398018,2.5,mexican,Latin American
251,PMCKMRXChVsStf_uyRbKBQ,Gyro Bar! Souvlaki Kitchen,1050 Coxwell Avenue,43.6970097,-79.3295905,3.5,greek,Southern European
252,kK584Af-ny3m--9SIsrFhQ,The Whippoorwill Restaurant & Tavern,1285 Bloor Street W,43.6583044,-79.4425187,4,canadian,Canadian
253,g66wj1KADcE9AetNMo1hSA,Potala kitchen,1422 Queen Street W,43.6410858,-79.4350336,4,himalayan/nepalese,South Asian
254,V_RCxGOkOI2sV9V25zTwrg,The Comrade,758 Queen Street E,43.659392263,-79.3479483273,4,canadian,Canadian
255,kN3k8ssOs1Bo7xTtQkpBDg,Fresco's Fish & Chips,816 St Clair Avenue W,43.6808548,-79.4305171,4,sandwiches,Northern European
256,xOUd1W3MmyHXnbr3DxDwqg,Ho Lee Chow,2204 Danforth Avenue,43.6865959,-79.3098439,1,chinese,East Asian
257,7rpa12_EX3A-hyGtrv8o3A,Cocina Lucero,523 Yonge Street,43.6637735,-79.3839436,3,mexican,Latin American
258,2xhizW22zt1gwBjc9wwEKQ,The Family Thai,785 Danforth Avenue,43.6794371,-79.3416635,3.5,thai,Southeast Asian
259,IE1lzZvdD9UnGeB1kXjuOQ,Aroma Espresso Bar,500 Bloor Street W,43.6655226,-79.4102724,3.5,sandwiches,Northern European
260,Mr-r_r8qCnr9LMnazT0rhA,Teatro Restaurant,505 College Street,43.6559783,-79.4100924,2.5,italian,Southern European
261,8ZpXbFWIY4uEnmOJMr6gyQ,Pour Boy,583 College Street,43.6550725,-79.4132313,4,american,American
262,h5TdULM3nc6IoqY4yOdZqg,Sushi 101,513 Bloor St W,43.6654118,-79.4087897,2.5,japanese,East Asian
263,GHUHWAaVjKDn74r50EKKMA,Calii Love,367 King Street W,43.6458593,-79.3927528,3,hawaiian,Multicultural
264,1idRJwqXxxmgSyQRKag4KQ,Ici Bistro,538 Manning Avenue,43.6606321,-79.4147235,4.5,french,Western European
265,zV38gkkEeJ4cVRlSWWQTfQ,Il Gelatiere,647 Mount Pleasant Road,43.7053513,-79.388712,4,italian,Southern European
266,vnIdWzIB2W4j9cDcd6tHAQ,La Rev,2848 Dundas Street W,43.6655613,-79.4642444,3.5,mexican,Latin American
267,aKESUG6MntqZNvC0DiFcJg,Penelope Restaurant,225 King Street W,43.6466821,-79.3881743,3,greek,Southern European
268,7qvkkXgOyDYsDnEJvJTCzg,Flame Shack,506 Queen Street E,43.656905,-79.358665,3.5,burgers,American
269,1j8Ic7I5E9ztBe1lMZ_06w,Subway,731 Bloor Street W,43.6634065,-79.4185575,2.5,sandwiches,Northern European
270,q3ilBINLR7KoBBlxSqCvlA,Pine House Cafe,21-5661 Steeles Avenue E,43.8318675265,-79.2659023002,3.5,chinese,East Asian
271,qDguZjZSYPOzq-je_EqO3w,Bamburger,2112 Yonge Street,43.702855,-79.3977064,3.5,burgers,American
272,XEKx5litKe1KkfJpqtmJUw,Dong Kee,3838 Midland Avenue,43.8194673,-79.2948607,3.5,chinese,East Asian
273,ElFjivhz41XfFiOogtTCvg,Vino Rosso Bar & Restaurant,995 Bay Street,43.665223,-79.3874872,2,italian,Southern European
274,U8ou87Xc3MWiDnmGB3U6mg,Le Kensington Bistro,256 Augusta Avenue,43.6562111,-79.4027149,4,french,Western European
275,0SNvAyFV7rFEjMCauknf-g,La Cocina De Dona Luz,807 Saint Clair Avenue W,43.6804967,-79.430542,3.5,peruvian,Latin American
276,VutzmcU-hZt_WfgMkEuiFA,Pasta Tutti Giorni,98 Island Road_ Unit C,43.7983067,-79.1393529,3.5,italian,Southern European
277,YAnuTr6PyHRKCVbpg3U9Lw,Maison Close 1888,21 Kensington Avenue,43.6531924,-79.3999578,4.5,canadian,Canadian
278,EzGGUtQtbE8z57pqxE0I8w,Bamboo Buddha Chinese Resturant,752 King Street W,43.6435286,-79.4051044,3.5,chinese,East Asian
279,7c8wPuPOKK2ggE7jz5uC-A,Fare Bistro,1097 Queen St E,43.6619705,-79.3359731,4,french,Western European
280,Lzj-_QdzL2bLeHd_bC88Fg,Quanto Basta,1112 Yonge Street,43.6787505,-79.3905545,3.5,italian,Southern European
281,P6paPwtYXcwn4vbSXViIaQ,Darbar Persian Grill,2015 Avenue Road,43.7355,-79.419651,4,persian/iranian,Middle Eastern
282,OZN43HzSTJVKBAKXmXxAjw,Bunny's,912 Queen Street E,43.6607361,-79.3423123,4,canadian,Canadian
283,JK_EaeYRYp3oCsc3gewuRQ,Thai Express,120 Bremner Boulevard,43.6430006637,-79.3833538451,3,thai,Southeast Asian
284,q9em9QCFRjLEk-S04rqj2A,Thai Express,3300 Bloor St W,43.6454256,-79.5224399,2,thai,Southeast Asian
285,Fejwokv8mYx1B4R0Z8KiBA,Pkaros,645 Yonge Street,43.6678803,-79.3856303,4,burgers,American
286,fCpPsX76xgs4BKLe_uxAMQ,Mucho Burrito,263 Queen Street W,43.6501105,-79.3891442,3,mexican,Latin American
287,d46IlWJKA0RSoWwKlH9glA,MR GREEK,221 Carlingview Drive,43.6847146,-79.594476,2,greek,Southern European
288,Kn57RIWAdnVfJHI1loLXOQ,Super Hakka Restaurant,1801 Lawrence Avenue E,43.742583,-79.304811,3.5,chinese,East Asian
289,mUUTJY9_BqmAYxypHiqWrw,Francesca Italian Bakery & Delicatessen,2 Invergordon Avenue,43.7878188,-79.2566999,4,italian,Southern European
290,ytYP2UXkRow2L3emGp469w,Afghan Kebob Cuisine,2298A Islington Avenue,43.7160486,-79.5556858,3.5,afghan,Multicultural
291,GamiKM6IQmrohug1QpiINA,The World Carribean Bistro,786 Broadview Avenue,43.6769993,-79.3587876,3.5,carribean,African
292,KvWtJUUT_nEGfWJ2u7wbdw,The Fry,6012 Yonge Street,43.7889140388,-79.4183313847,3.5,korean,East Asian
293,AED5R0yXVzJvWAGEqWBG4A,NEO COFFEE BAR,161 Frederick St_ Unit 100,43.6507066,-79.3687971,4,japanese,East Asian
294,esnvHQxunLTAckQpntqbCg,Stelvio,354 Queen Street W,43.649212,-79.395485,4,italian,Southern European
295,P39yhVb1mR3akLeuSmH97g,Cheers Chicken & Beers,19C Finch Avenue W,43.7792257255,-79.4173240849,3.5,korean,East Asian
296,ZuZxDPtDsh-nmbLebRC8iA,Nam Sandwich,874 Queen Street W,43.6451986,-79.4143964,4,sandwiches,Northern European
297,nemcwBBzPuTbP9oKF9t_Jw,Tilde,699 Danforth Avenue,43.6790622976,-79.3438350409,3,mexican,Latin American
298,WVAvGK24DQ9FdsEHBqIygQ,Mi Taco Taqueria,247 Queen Street W,43.6502718,-79.3887054,4,mexican,Latin American
299,Tts6148XS4zIMpWPq3dmAA,Barton Snacks,1120 Queen Street W,43.643452,-79.4234321,3.5,hotdogs,American
300,uxM2hXYkS9kr-DiQN2lB5g,Omaw,88 Ossington Avenue,43.6461256,-79.4196726,3.5,southern,American
301,EWmwbOm_4UhOtvLaBzHpPA,Fresh Off The Boat,404 Queen Street W,43.6486781,-79.3972377,3.5,sandwiches,Northern European
302,ykbE9NjULx_byOnNtXJilw,Que Supper Club,364 Queen Street E,43.6557576,-79.3638181,3.5,barbeque,American
303,JqCPbQ02W0Jbxrp6X94KQA,Cantanhede O Bairradino,662 Lansdowne Avenue,43.6625541,-79.4449107,4,portuguese,Southern European
304,tzKvRnRIemqa727XYV45UA,The Bean Sprout,1448 Lawrence Avenue E,43.743243,-79.3129176,4,chinese,East Asian
305,ndgnPEeRSztiigwNW2IuBg,The Belsize Public House,535 Mt. Pleasant Road.,43.7026552,-79.3877002,4,american,American
306,J8cLxK-DIl8ZweElFLec7Q,Thai Princess,387 King Street W,43.6456489,-79.3934495,3.5,thai,Southeast Asian
307,B_mwPtFC_uVeZDnPyN0epg,Melt Grilled Cheese,3341 Lakeshore Boulevard W,43.5962879,-79.525566,3,sandwiches,Northern European
308,TWLis660xBybfjuixYkPbg,Noodle Menu,1265 Queen Street W,43.6416916,-79.431251,3.5,vietnamese,Southeast Asian
309,I3MpZ5YFmHe4gHgA0CRzpQ,Nari Sushi,257 King Street E,43.6511578,-79.3676458,3.5,sushi,East Asian
310,Zwrpe8S2VTpfsZ1_4HCMDA,Mr. Greek Express,18 Lebovic Ave,43.7232876,-79.290478,2.5,greek,Southern European
311,vrAZ6qenlYwHfgzSSlmkiQ,Regency Restaurant,1423 Gerrard Street E,43.6720151,-79.3224204,4,indian,South Asian
312,zLi7QpWq01lxPUxnscRp8g,Pita Village,109 McCaul St,43.6537184,-79.3909035,2,sandwiches,Northern European
313,A49jCMzZXswmSAZqZUAi8Q,E-Tea - Bubble Tea and Singaporean Cuisine,414 Dundas Street W,43.6537169,-79.3950274,3,singaporean,East Asian
314,ExoqgA3aAz6bYidI0DSQvw,California Sandwiches,861 York Mills Road,43.7542720222,-79.351681564,4,sandwiches,Northern European
315,c56XijYc2vT3YWhtXkPJaw,Northern Chinese Cuisine,713 College Street,43.6550212,-79.4182987,4,chinese,East Asian
316,3ffpa2xSDjK4XhF2E-jp1A,Magic Oven,1450 Danforth Avenue,43.6829336,-79.3263672,3.5,pizza,American
317,YSUcHqlKMPHHJ_cTrqtNrA,Vagabondo Italian Ristorante+Lounge,32 Wellington Street E,43.648404,-79.375469,3,italian,Southern European
318,6sOBPz69VLgIvNAY7dowOg,Mei Chuen Fast Food Restaurant,3301 Mcnicoll Ave_ Unit 1,43.8201412,-79.2619579,3.5,chinese,East Asian
319,XH2TZmZt6gzHHpjqk8C6pg,Zucca Trattoria,2150 Yonge Street,43.7037349,-79.3979305,3.5,italian,Southern European
320,zeOJYl5UW4D5u3Vcj6QAoA,Azarias,3058 Bloor Street W,43.6469981,-79.5131954,4.5,canadian,Canadian
321,TokCEFNZeS1VQe1iir2ubg,Tim Hortons,4915 Bathurst Street,43.7729021189,-79.4423142786,2,sandwiches,Northern European
322,EJHDhuxYQNWhSENrWX6OHg,Put A Cone On It,633 Bloor Street W,43.6643322,-79.4144186,4.5,sandwiches,Northern European
323,K5u1029QHG4JkURRx_z7JA,McDonald's,552 Yonge Street,43.6644556,-79.3845895,3,burgers,American
324,GkrElnysLT5iWSEbqcVkzg,Golden Joy Hakka Restaurant,900 Albion Road_ Unit 18,43.7348114,-79.5590305,4,chinese,East Asian
325,fJETfN5aByPwhhwEAtmbJQ,Mel's Montreal Delicatessen,440 Bloor Street W,43.6658099,-79.408497,3.5,sandwiches,Northern European
326,FI6XxleZ6Z1xJ9BS4zLKgQ,Chan Yang,5 Northtown Way_ Unit 7,43.7743736325,-79.4140428131,3.5,taiwanese,East Asian
327,KFaMIyNmxHeAot5huOiuyg,McDonald's,470 Yonge Street,43.6621909,-79.3837847,2,burgers,American
328,n_J4ryIX_f2CVdse8Wd-Ig,Ho Jan Chinese Restaurant,45 Carlton St,43.6614153,-79.3806632,3,chinese,East Asian
329,McVmSLVRJBDWIuQO7D6GJg,Soos,94 Ossington Avenue,43.6462416,-79.4197717,4,malaysian,Southeast Asian
330,2Wzet4CPV0glZYXqFGyqyg,Courtyard Restaurant,121 Yorkville Avenue,43.6705763,-79.393082,2,hungarian,Central European
331,cicPsia8Wj-DNRkmLbD_xg,The Keg Steakhouse + Bar - Yonge + Eglinton,2201 Yonge St,43.7058734068,-79.3978145943,3.5,steakhouse,American
332,ux0mn7v7fd6cTO-v4b3wig,Kokyo Japanese Restaurant,572 Rogers Road,43.6823316,-79.4711208,4,japanese,East Asian
333,O1HRTVujjxYZNFUVmEUvEw,Toronto Style Bar,1546 Bloor Street W,43.65633,-79.4531002,2.5,american,American
334,wVnvWvuS7ZZMQwW8uQEcmg,Oishii Japanese Restaurant & Bar,556 Church St,43.6658678,-79.3811324,2,japanese,East Asian
335,7VShkfLFDaTngFMd8fl5Rw,Bigman’s Pizza,1528 Bayview Avenue,43.704378,-79.375025,2,pizza,American
336,5vwA-2fU7A_QY7MqLeHQCg,Camerini Ristorante,709 Mount Pleasant Road,43.7066079,-79.3894361,4.5,italian,Southern European
337,aY0Y058p2_iWxMAZron2mg,Paese,3827 Bathurst Street,43.7397281,-79.4342103,4,italian,Southern European
338,8ZaaUqIp_h__jUIoPfuVKA,Vaticano,25 Bellair Street,43.6707517,-79.390998,3.5,italian,Southern European
339,Gg9AdtMe6JOWgVK0TNrf1Q,The Sprout,15 St.Clair Avenue W,43.6875648,-79.3955615,4,vietnamese,Southeast Asian
340,GtE6tgTAYGtnxJohmpukRw,Southside Louie's,583 College Street,43.6552566,-79.4132866,3,american,American
341,FoRVCri_clZDdhrYVlPmQw,Egglicious,430 Kipling Avenue,43.6063987,-79.5207601,4,canadian,Canadian
342,9msmjD6wXgsGnYiZj31lug,Churrasqueira Portugal BBQ & Grill,1912 Eglinton Avenue West,43.6953698,-79.4523379,4,portuguese,Southern European
343,v1uIObWcfiQiyr4EmtAixw,El Fogón,543 St Clair Avenue W,43.6825369,-79.420482,3.5,peruvian,Latin American
344,zvtkeghW0Px5HY9QkJ4INw,Curry Kitchen,117 Dundas Street East,43.6564779,-79.3765837,3.5,indian,South Asian
345,Cx5oz2bHHa62W248CR1B4w,Alcoa Bakery,1147 Davenport Road,43.6744014,-79.4315547,4,portuguese,Southern European
346,Nxg73OigmRQQq0d1pKtkUQ,Xe Lua Restaurant,254 Spadina Avenue_ 2nd Floor,43.6517002,-79.3979873,3,vietnamese,Southeast Asian
347,1DaqBYCDuBwooGNPRv4--g,Czehoski,678 Queen Street W,43.6465832,-79.4074016,3,polish,Central European
348,7PK9PIdWdPtAp0gB31hO7Q,Sunset Grill,1 Richmond St W,43.6513704,-79.379245,3.5,canadian,Canadian
349,Q-nziRgGBgPnJA0k90mwpw,Starbucks,394 Bay Street,43.6517599,-79.3816391,4,new american,American
350,ogSBjY4agU0KDQJ2LOAc0g,Hero Certified Burgers - Bayview & York Mills,2540 Bayview Ave_ Unit 8B,43.747513,-79.384683,2.5,burgers,American
351,4AODBYlS9wIBL1aPFJo1Tg,Real Mo-Mo's,51 Colborne Street,43.6490687312,-79.3749376014,4,canadian,Canadian
352,a1r6nEAb6Va3x5IgIz5kGQ,Jerk Spot,149 Baldwin Street,43.6549112,-79.3994556,3,carribean,African
353,dF47LvoipaCACkZ4LAnBMQ,El Rinconcito Mexicano,638 Church Street,43.6697933283,-79.3829004333,3,mexican,Latin American
354,AM0NHSxMeX92OKBt0ywmSA,La Carnita,780 Queen Street E,43.6596351,-79.3474138,3.5,mexican,Latin American
355,D9r7Ct5KMMsUppCyvvguwA,Happy Bowl,Richtree Natural Market Restaurants_ 14 Queen Street W,43.6572682,-79.3814178,2,canadian,Canadian
356,cS4yqCzFV0719CU_1b0IqQ,Hoja LuWei,615 Bloor Street W,43.6644506,-79.4137859,3.5,taiwanese,East Asian
357,Mwl79jLlxPQabA3yiSPz0A,Canton Rice Noodle,2301 Brimley Road_ Unit 134,43.7978023137,-79.2708323523,4,chinese,East Asian
358,NPiVx-WKsuOEl1v0eWdxYg,Sichuan Landscape Chinese Restaurant,416 Spadina Avenue,43.6562218,-79.3998082,2.5,chinese,East Asian
359,Y8WQEE41enzefOEq_Gmhww,Cho Dang Soon Tofu,5130 Dundas Street W,43.6442389,-79.5334172,3.5,korean,East Asian
360,2VtTzskzFcwVnXgGYsY1lQ,The Captain's Boil,4505 Sheppard Avenue E,43.787913,-79.264716,3.5,cajun/creole,Western European
361,TgTxNRu2N4GymtmurKi77g,EJ Sushi,385 Front Street W,43.6428062,-79.3930109,3.5,sushi,East Asian
362,2lHLb0Hi_UtGa1Bne-jZuA,H Bar,859 Queen Street W,43.6457619092,-79.4104793334,3.5,canadian,Canadian
363,ZztPR3OnI8hlKerG5e72hQ,Bar Neon,1226 Bloor Street W,43.6591711775,-79.4392633438,4,tapas,Southern European
364,yKFx0bW9_buGt9NASTpUaw,Smoke's Poutinerie,203 Dundas Street E,43.6571244,-79.3735923,3.5,poutine,Canadian
365,3glVZZh_vyZH1VvPU0307A,Enoteca Sociale,1288 Dundas St W,43.6495822,-79.4256294,4,italian,Southern European
366,oPDpXdT4CyldMoEbRiHtZQ,Mattino,596 College St,43.6552948,-79.4140802,1.5,italian,Southern European
367,A4t1UT6j1lSQN6OM0Oy2GA,Bang Bang Burrito,366 Bloor St W,43.6663572,-79.4059096,4,mexican,Latin American
368,D-8yidw7FLKKQpciKJSd2g,The Burgernator,269 Augusta Avenue,43.6556342,-79.4024449,4,burgers,American
369,k06XtKFh2TLkWNLhBzmshQ,The Daughter,1588 Dupont Street,43.665269,-79.4540472,3,canadian,Canadian
370,o10HWCwBFbptlbIxgL4T5Q,The Grill Brothers,30 Eglinton Avenue W,43.7065925,-79.3997794,3,burgers,American
371,YunsfM_RlOAGClNM_lZFvQ,McDonald's,1787 Bayview Avenue,43.7109585,-79.3767039,2.5,burgers,American
372,Tys0pRjszlcAbNPbKqJ95w,A&W,35 Eglinton Avenue E,43.706744,-79.3971411,2.5,burgers,American
373,sAng75j1Sz4up4Z4ckYmyA,Greek & Co,366 Bloor Street W,43.6663524,-79.4058824,3,greek,Southern European
374,E3JyyBNcZD9re_yiVOgaVg,Green Basil Restaurant,2120 Queen Street E,43.67129,-79.294772,3.5,thai,Southeast Asian
375,7Q3POwUj0u168Qp4c8gCog,Sorrento Ristorante,3265 Yonge Street,43.7292932,-79.4033194,2.5,italian,Southern European
376,_HePiPCk9tmgezshWwZGOw,Regal Garden,643 Bloor Street W,43.6642026554,-79.4151029637,4,chinese,East Asian
377,-DOE4Qs8IMfgkvshYKfC7w,Pho Asia 39,1391 Weston Road,43.6918236,-79.5013322,3,vietnamese,Southeast Asian
378,vHHHbPjhXtLApOmBoGWLww,Seaspray Restaurant,629 Kingston Road,43.6787087,-79.2982057,2.5,chinese,East Asian
379,Ow9LZC3YZs9O6OSDa1-HGw,Beacher Cafe,2162 Queen Street E,43.6720052,-79.2913423,3.5,canadian,Canadian
380,dLIk8-OHVzClGqtb1M91KA,Tim Hortons,1000 Gerrard St E,43.669144,-79.3391627,2,sandwiches,Northern European
381,M4j4R5VPwP0UVlSba24C3g,Five Guys,85 Laird Drive,43.7056155,-79.361144,3,burgers,American
382,Mn8PTuxCUu1A2_RlwXv3kw,Vintage Garden,1038 McNicoll Avenue,43.8064743,-79.3351692,4,chinese,East Asian
383,SNVl3ymqmOSy-x1-eZC-Gg,Subway,78 Dundas Street E,43.6564976,-79.3782647,3,sandwiches,Northern European
384,y4zoAUW47T6dcopfeK31fw,Blue Nile Restaurant,1260 Danforth Avenue,43.6820083,-79.3309105,4.5,ethiopian,African
385,OedNdVrDavAlUBV7d9oKXw,Porzia Restaurant,1314 Queen Street W,43.6418337,-79.4311034,4,canadian,Canadian
386,SEvUFPydtLJ5eExD32Agxg,Chococrêpe,620 Queen Street W,43.647411,-79.405493,4,french,Western European
387,Sa4-TzGkHKzCA99ZdkPJYA,Mirage Noodle Restaurant,4186 Finch Avenue E,43.8033881,-79.2878535,2,chinese,East Asian
388,2mKFNjIEktW2Nl1yV2cj7g,McDonald's,11 St Clair Avenue E,43.6880988,-79.3931787,3,burgers,American
389,rP4gUHitQO4Qtnt0zq0y-g,Sunset Grill,45 Wicksteed Ave,43.7103001521,-79.363142252,3.5,canadian,Canadian
390,nvmLOeXtmZtr2Zp231gJqg,YOi Japanese Eatery,1800 Sheppard Avenue E,43.7779901,-79.3440914,4,japanese,East Asian
391,IfUkm42SB9D0m_ZbkQ711A,The Fish Store & Sandwiches,657 College Street,43.6549209,-79.4163139,4,sandwiches,Northern European
392,zNL9Ajmn3gHUk__kpX7aIg,Cinco Mexican Restaurant,131 Roncesvalles Ave,43.643092,-79.447663,4.5,mexican,Latin American
393,u4wlIcfIHA8fhnszID8NqQ,241 Pizza,451 Parliament Street,43.6635483,-79.3675041,3,pizza,American
394,q7hgincxO4YwDPVcIzWPbg,Pho My Duyen,1208 Bloor Street W,43.6592720818,-79.4387483597,3.5,vietnamese,Southeast Asian
395,VGqzcHo_IJgRT0UV4oI52g,The P&L Burger,507 Queen Street W,43.6481193,-79.3986991,3.5,burgers,American
396,D3fDbyPWUrgTarW6fIv-Kg,Ninki Sushi,12 Adelaide Street W,43.6505622,-79.3792181,3,sushi,East Asian
397,z-5YXiSmZchuoANnqfp1vg,Pi-Tom's Thai Cuisine,235 Jarvis Street,43.6568116,-79.3742278,3.5,thai,Southeast Asian
398,apHPFnDUIaZM7uZoB9DXfw,Archeo,31 Trinity Street,43.6506799169,-79.3595257288,3.5,italian,Southern European
